,src,nei,d,d_est,d_err_absolute,d_err_relative
1221,12:2E,D4:B6,9.814163234835664,9.81,0.004163234835663943,0.0004242068056180701
1222,12:2E,D4:B6,9.814163234835664,9.83,0.01583676516433563,0.0016136643323928588
1223,12:2E,D4:B6,9.814163234835664,9.85,0.035836765164335205,0.0036515354704037876
1224,12:2E,D4:B6,9.814163234835664,9.8,0.01416323483566373,0.0014431423746235346
1225,12:2E,D4:B6,9.814163234835664,9.84,0.025836765164335418,0.002632599901398323
1226,12:2E,D4:B6,9.814163234835664,9.79,0.024163234835665293,0.00246207794362918
1227,12:2E,D4:B6,9.814163234835664,9.8,0.01416323483566373,0.0014431423746235346
1228,12:2E,D4:B6,9.814163234835664,9.82,0.005836765164335844,0.0005947287633873943
1229,12:2E,D4:B6,9.814163234835664,9.83,0.01583676516433563,0.0016136643323928588
1230,12:2E,D4:B6,9.814163234835664,9.81,0.004163234835663943,0.0004242068056180701
1231,12:2E,D4:B6,9.814163234835664,9.78,0.03416323483566508,0.003481013512634644
1232,12:2E,D4:B6,9.814163234835664,9.8,0.01416323483566373,0.0014431423746235346
1233,12:2E,D4:B6,9.814163234835664,9.85,0.035836765164335205,0.0036515354704037876
1234,12:2E,D4:B6,9.814163234835664,9.77,0.044163234835664866,0.004499949081640108
1235,12:2E,D4:B6,9.814163234835664,9.81,0.004163234835663943,0.0004242068056180701
1236,12:2E,D4:B6,9.814163234835664,9.83,0.01583676516433563,0.0016136643323928588
1237,12:2E,D4:B6,9.814163234835664,9.83,0.01583676516433563,0.0016136643323928588
1238,12:2E,D4:B6,9.814163234835664,9.81,0.004163234835663943,0.0004242068056180701
1239,12:2E,D4:B6,9.814163234835664,9.82,0.005836765164335844,0.0005947287633873943
1240,12:2E,D4:B6,9.814163234835664,9.83,0.01583676516433563,0.0016136643323928588
1241,12:2E,D4:B6,9.814163234835664,9.83,0.01583676516433563,0.0016136643323928588
1242,12:2E,D4:B6,9.814163234835664,9.83,0.01583676516433563,0.0016136643323928588
1243,12:2E,D4:B6,9.814163234835664,9.82,0.005836765164335844,0.0005947287633873943
1244,12:2E,D4:B6,9.814163234835664,9.82,0.005836765164335844,0.0005947287633873943
1245,12:2E,D4:B6,9.814163234835664,9.79,0.024163234835665293,0.00246207794362918
1246,12:2E,D4:B6,9.814163234835664,9.82,0.005836765164335844,0.0005947287633873943
1247,12:2E,D4:B6,9.814163234835664,9.8,0.01416323483566373,0.0014431423746235346
1248,12:2E,D4:B6,9.814163234835664,9.84,0.025836765164335418,0.002632599901398323
1249,12:2E,D4:B6,9.814163234835664,9.79,0.024163234835665293,0.00246207794362918
1250,12:2E,D4:B6,9.814163234835664,9.8,0.01416323483566373,0.0014431423746235346
1251,12:2E,D4:B6,9.814163234835664,9.83,0.01583676516433563,0.0016136643323928588
1252,12:2E,D4:B6,9.814163234835664,9.8,0.01416323483566373,0.0014431423746235346
1253,12:2E,D4:B6,9.814163234835664,9.82,0.005836765164335844,0.0005947287633873943
1254,12:2E,D4:B6,9.814163234835664,9.8,0.01416323483566373,0.0014431423746235346
1255,12:2E,D4:B6,9.814163234835664,9.83,0.01583676516433563,0.0016136643323928588
